"","customer.ID","gender","age","educaton","marital.status","income","dependent.count","card.category","months.on.book","relationship.count","months.inactive","contacts.count.12","credit.limit","revolving.balance","open.to.buy","transaction.amount.Q4.Q1","transaction.amount.12","transaction.count","transaction.change","utilization.ratio","churn"
"201",720707283,"male",48,"unknown","married","80K-120K",4,"Blue",36,5,3,0,5288,866,4422,0.869,1777,42,0.75,0.164,"no"
"202",771698658,"male",44,"graduate","married","60K-80K",5,"Blue",32,4,5,3,11376,2006,9370,0.619,1302,27,0.8,0.176,"no"
"203",748326258,"male",48,"college","married","80K-120K",3,"Blue",41,4,5,3,12302,1632,10670,1.509,1483,41,0.519,0.133,"no"
"204",770817783,"male",47,"graduate","married","60K-80K",4,"Silver",33,3,2,1,34516,1679,32837,0.623,1060,27,0.5,0.049,"no"
"205",779353083,"male",47,"graduate","married","60K-80K",2,"Silver",32,4,2,2,34516,1468,33048,0.505,1330,32,0.684,0.043,"no"
"206",711441333,"female",43,"highschool","divorced","<40K",1,"Silver",35,3,2,2,10514,1580,8934,0.504,1229,27,0.8,0.15,"no"
"207",719808558,"female",55,"graduate","married","<40K",2,"Blue",43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0,"yes"
"208",711551958,"male",59,"post-graduate","married","60K-80K",2,"Blue",46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0,"yes"
"209",809164083,"male",63,"graduate","married","40K-60K",1,"Blue",56,2,1,2,2619,1779,840,1.259,1450,37,0.947,0.679,"no"
"210",820596183,"male",58,"college","married",">120K",2,"Blue",53,2,3,0,24407,2395,22012,1.071,2311,48,0.714,0.098,"no"
"211",715999608,"female",53,"highschool","married","<40K",2,"Blue",36,4,1,2,2377,1649,728,0.93,1378,26,1.167,0.694,"no"
"212",710565408,"male",59,"unknown","unknown","80K-120K",0,"Silver",40,3,2,3,34516,1359,33157,1.327,1033,26,1.364,0.039,"no"
"213",805543158,"male",52,"graduate","married",">120K",3,"Blue",47,5,3,3,11086,2207,8879,0.869,1523,40,1.105,0.199,"no"
"214",709752183,"male",48,"highschool","single","60K-80K",3,"Blue",36,4,2,2,11432,2517,8915,0.615,1374,37,0.762,0.22,"no"
"215",716479233,"male",43,"highschool","married","40K-60K",4,"Blue",36,5,3,2,13258,1721,11537,0.908,1080,21,1.333,0.13,"no"
"216",713837058,"male",48,"college","single","<40K",2,"Blue",36,3,2,3,2571,1955,616,0.531,1234,24,0.714,0.76,"no"
"217",718876683,"female",43,"graduate","single","<40K",4,"Blue",31,5,2,0,5781,1168,4613,0.638,1600,32,0.455,0.202,"no"
"218",770746908,"male",44,"unknown","married","60K-80K",4,"Blue",30,5,1,2,7872,2509,5363,0.971,1155,32,0.882,0.319,"no"
"219",794843883,"male",41,"highschool","married","80K-120K",3,"Blue",35,6,1,2,34516,1202,33314,0.603,1353,33,0.737,0.035,"no"
"220",803043933,"female",44,"uneducated","divorced","<40K",3,"Silver",38,4,1,3,11127,1835,9292,2.368,1546,25,1.273,0.165,"no"
"221",758076408,"male",50,"unknown","single","40K-60K",2,"Blue",43,2,1,3,1857,1603,254,0.579,1590,43,1.263,0.863,"no"
"222",714606558,"female",60,"uneducated","married","<40K",1,"Blue",36,5,1,0,1913,1272,641,1.008,1448,22,1,0.665,"no"
"223",778425408,"male",44,"graduate","single","80K-120K",4,"Blue",24,5,3,0,3839,2295,1544,0.569,1271,24,0.714,0.598,"no"
"224",714171108,"female",48,"graduate","divorced","40K-60K",3,"Blue",39,6,2,3,2115,1141,974,0.616,1223,20,0.538,0.539,"no"
"225",719662458,"female",44,"graduate","divorced","<40K",2,"Blue",27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,"no"
"226",713137233,"male",41,"highschool","single","80K-120K",2,"Blue",28,4,3,0,27756,1789,25967,0.75,994,24,0.846,0.064,"no"
"227",769425858,"male",45,"college","single","60K-80K",3,"Blue",32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0,"no"
"228",711297483,"female",47,"uneducated","divorced","<40K",2,"Silver",34,6,4,2,13878,2222,11656,0.853,1658,38,0.357,0.16,"no"
"229",788900883,"female",51,"graduate","married","<40K",2,"Blue",36,3,1,3,3106,1304,1802,0.604,1368,38,0.407,0.42,"no"
"230",758348808,"male",51,"graduate","married",">120K",2,"Blue",44,4,3,3,34516,1666,32850,0.613,1218,18,0.8,0.048,"no"
"231",772336458,"female",60,"uneducated","married","40K-60K",1,"Blue",50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,"yes"
"232",708711483,"male",57,"unknown","married","80K-120K",2,"Blue",46,2,3,0,18871,1740,17131,1.727,1516,21,2,0.092,"no"
"233",717906783,"male",41,"graduate","single",">120K",5,"Blue",29,5,2,2,5207,1748,3459,1.073,1310,26,1,0.336,"no"
"234",719437908,"male",44,"post-graduate","divorced","80K-120K",3,"Blue",36,6,2,2,17965,1644,16321,0.921,1767,50,0.923,0.092,"no"
"235",769433508,"male",43,"college","single","60K-80K",1,"Blue",37,6,3,3,2733,1819,914,0.767,933,25,0.923,0.666,"no"
"236",790096533,"male",55,"college","married","60K-80K",2,"Blue",48,4,3,2,8863,1301,7562,1.207,1512,27,1.455,0.147,"no"
"237",720997383,"male",52,"uneducated","married","80K-120K",1,"Blue",36,2,3,3,1857,1833,24,0.723,829,17,0.7,0.987,"yes"
"238",787541883,"male",44,"graduate","unknown","80K-120K",3,"Blue",33,3,3,3,34516,0,34516,0.483,1120,27,0.35,0,"no"
"239",709930758,"male",41,"uneducated","married","40K-60K",2,"Blue",30,5,3,3,11107,1222,9885,0.538,1506,33,0.941,0.11,"no"
"240",789830058,"male",44,"unknown","single","80K-120K",4,"Blue",34,4,1,2,21573,1585,19988,0.621,1384,36,2.273,0.073,"no"
"241",710299608,"female",53,"unknown","married","<40K",2,"Blue",33,2,3,3,2859,2517,342,0.993,817,30,0.667,0.88,"yes"
"242",710741208,"male",39,"highschool","single","80K-120K",2,"Blue",36,4,2,2,5269,1475,3794,1.148,2094,25,0.667,0.28,"no"
"243",821797008,"male",49,"college","married","40K-60K",5,"Blue",45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0,"yes"
"244",708874533,"female",45,"college","married","<40K",2,"Blue",36,1,3,2,3387,0,3387,0.789,510,24,0.6,0,"yes"
"245",715341858,"male",54,"graduate","married","80K-120K",2,"Blue",46,6,2,3,1982,1289,693,0.939,1377,49,0.69,0.65,"no"
"246",793636308,"male",49,"uneducated","single","80K-120K",3,"Blue",43,2,2,2,4645,1650,2995,0.912,1193,33,0.65,0.355,"no"
"247",713779908,"female",46,"doctorate","single","unknown",3,"Blue",36,6,3,2,2189,1666,523,0.343,1287,36,0.636,0.761,"no"
"248",712125258,"male",46,"highschool","married",">120K",4,"Blue",30,3,3,3,2442,0,2442,0.98,701,19,0.727,0,"yes"
"249",709703433,"male",47,"graduate","married","60K-80K",3,"Blue",38,4,1,2,21304,1532,19772,1.018,1770,25,0.923,0.072,"no"
"250",721022433,"male",44,"doctorate","single","60K-80K",2,"Blue",36,5,1,2,7577,2480,5097,0.435,1409,35,0.167,0.327,"no"
"251",710103558,"male",50,"post-graduate","single",">120K",3,"Blue",31,4,1,2,3234,1486,1748,0.868,1354,28,0.647,0.459,"no"
"252",715952883,"male",73,"highschool","married","40K-60K",0,"Blue",36,5,3,2,4469,1125,3344,1.363,1765,34,1.615,0.252,"no"
"253",719731458,"male",56,"unknown","unknown","40K-60K",3,"Blue",46,6,3,4,2910,709,2201,0.538,1192,27,0.588,0.244,"no"
"254",772390908,"male",59,"highschool","single","40K-60K",0,"Blue",48,2,4,3,3616,1054,2562,0.616,687,17,0.545,0.291,"yes"
"255",787348608,"male",70,"highschool","married","<40K",0,"Blue",56,3,2,3,3252,1495,1757,0.581,1227,15,0.875,0.46,"no"
"256",709485033,"female",55,"highschool","married","<40K",2,"Blue",36,4,3,3,2358,1152,1206,0.969,1737,26,1.6,0.489,"no"
"257",715432608,"male",43,"unknown","single","60K-80K",4,"Blue",36,4,1,0,22322,953,21369,0.769,1348,34,1.125,0.043,"no"
"258",799471833,"male",45,"uneducated","single",">120K",1,"Blue",39,4,2,2,3133,1510,1623,0.609,1435,38,0.462,0.482,"no"
"259",714187533,"female",45,"uneducated","single","40K-60K",2,"Blue",35,2,3,0,3540,849,2691,0.456,1321,28,0.75,0.24,"no"
"260",779656908,"male",40,"graduate","married","40K-60K",1,"Blue",23,6,3,2,6990,1378,5612,0.73,1479,29,0.611,0.197,"no"
"261",788950158,"male",36,"college","unknown","80K-120K",2,"Blue",22,2,2,3,34516,1652,32864,0.854,1283,39,1.294,0.048,"no"
"262",778867533,"female",59,"post-graduate","married","40K-60K",0,"Blue",40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0,"yes"
"263",710620383,"male",43,"unknown","married","60K-80K",4,"Blue",35,6,3,2,24396,1171,23225,0.655,965,17,1.125,0.048,"no"
"264",778661358,"female",46,"unknown","married","<40K",1,"Blue",36,2,3,2,2474,2143,331,1.53,1541,40,1,0.866,"no"
"265",789483333,"male",41,"uneducated","married","40K-60K",2,"Blue",32,5,1,3,5214,795,4419,0.707,1258,23,1.3,0.152,"no"
"266",809855808,"female",51,"graduate","married","<40K",2,"Blue",46,5,2,2,5207,1650,3557,0.708,1339,20,0.538,0.317,"no"
"267",718464258,"female",51,"unknown","unknown","<40K",3,"Blue",25,2,2,2,9512,1082,8430,0.701,1007,22,1.444,0.114,"no"
"268",708528483,"female",43,"graduate","divorced","unknown",4,"Blue",23,6,3,2,3187,2430,757,0.617,1387,33,1.357,0.762,"no"
"269",771809733,"female",64,"highschool","married","40K-60K",0,"Blue",53,1,3,3,3353,0,3353,1.021,960,18,0.385,0,"yes"
"270",719942883,"male",54,"graduate","married","60K-80K",5,"Blue",38,3,3,3,2290,1434,856,0.923,1119,18,3.5,0.626,"no"
"271",807226683,"male",48,"unknown","single","40K-60K",3,"Blue",43,6,1,3,5279,1115,4164,0.549,1642,41,0.519,0.211,"no"
"272",717806133,"male",40,"uneducated","divorced","60K-80K",2,"Blue",29,5,3,0,23603,0,23603,0.795,1382,31,1.067,0,"no"
"273",720615708,"male",57,"uneducated","married","40K-60K",0,"Blue",45,6,2,2,2601,0,2601,0.814,1232,32,0.684,0,"no"
"274",714511758,"male",45,"graduate","single","80K-120K",4,"Blue",40,4,3,0,6363,1029,5334,0.838,1542,16,1.286,0.162,"no"
"275",715050408,"male",41,"highschool","single","80K-120K",3,"Blue",36,4,3,3,8029,1576,6453,0.826,1094,32,0.524,0.196,"no"
"276",721132233,"female",42,"uneducated","married","<40K",4,"Blue",31,2,2,2,2410,1769,641,0.759,1217,30,1.143,0.734,"no"
"277",719211558,"male",45,"graduate","single","60K-80K",2,"Blue",36,1,1,2,3401,0,3401,0.898,744,18,1,0,"yes"
"278",712069008,"female",42,"uneducated","married","<40K",4,"Blue",23,4,2,0,2260,1007,1253,0.84,1614,33,0.737,0.446,"no"
"279",715996983,"male",47,"uneducated","divorced","80K-120K",4,"Blue",30,5,2,2,17682,2481,15201,1.302,1747,31,1.214,0.14,"no"
"280",773466258,"female",48,"highschool","married","40K-60K",4,"Blue",42,3,1,3,4206,1100,3106,0.587,1144,22,1,0.262,"no"
"281",798983508,"male",43,"graduate","single","80K-120K",1,"Silver",37,4,3,2,34516,1440,33076,1.117,1575,34,2.4,0.042,"no"
"282",719117433,"male",41,"highschool","unknown","80K-120K",4,"Blue",36,4,3,0,23018,2168,20850,0.859,1463,24,1.667,0.094,"no"
"283",716451183,"female",54,"uneducated","married","40K-60K",1,"Blue",44,5,2,3,5556,1711,3845,1.434,1706,21,1.625,0.308,"no"
"284",718621608,"female",54,"highschool","married","unknown",2,"Blue",44,3,3,1,6094,0,6094,1.129,909,14,0.273,0,"yes"
"285",715085733,"male",61,"graduate","married","40K-60K",0,"Blue",52,3,1,2,2939,1999,940,2.145,2434,33,1.538,0.68,"no"
"286",788977833,"male",61,"uneducated","married","80K-120K",0,"Blue",48,2,1,0,5362,1274,4088,1.015,1876,41,0.783,0.238,"no"
"287",720272958,"male",48,"highschool","married",">120K",2,"Blue",36,3,3,3,27126,0,27126,0.953,1000,25,0.786,0,"yes"
"288",708421833,"female",45,"graduate","single","<40K",4,"Blue",36,6,3,2,3342,2517,825,0.771,1139,30,0.765,0.753,"no"
"289",709173108,"female",54,"graduate","married","unknown",4,"Blue",40,6,2,2,2532,2221,311,0.491,799,21,0.235,0.877,"yes"
"290",709879458,"female",54,"doctorate","married","unknown",3,"Blue",46,2,2,3,1900,1376,524,0.89,1881,45,0.607,0.724,"no"
"291",715120608,"male",44,"graduate","single","60K-80K",3,"Blue",37,2,3,2,14546,1703,12843,0.955,1273,27,0.588,0.117,"no"
"292",770632758,"female",50,"doctorate","single","unknown",4,"Blue",36,2,3,2,2521,1608,913,0.587,1328,33,0.571,0.638,"no"
"293",779078733,"male",55,"doctorate","married","60K-80K",2,"Blue",36,3,4,3,16427,1682,14745,0.631,1579,36,1.118,0.102,"no"
"294",771742533,"male",48,"graduate","unknown","40K-60K",2,"Blue",36,5,1,2,13068,1718,11350,0.607,937,28,0.556,0.131,"no"
"295",720250158,"male",45,"college","single","60K-80K",2,"Blue",33,6,3,0,23218,1814,21404,1.178,1749,37,2.083,0.078,"no"
"296",716458983,"male",60,"highschool","married","40K-60K",0,"Blue",36,5,1,3,3281,837,2444,1.859,1424,29,1.417,0.255,"no"
"297",713747733,"male",55,"highschool","married","40K-60K",2,"Blue",47,5,3,2,3096,2217,879,0.799,2011,41,0.783,0.716,"no"
"298",712270158,"female",62,"highschool","married","40K-60K",0,"Blue",52,5,2,3,2052,1250,802,0.728,1208,31,0.632,0.609,"no"
"299",789562383,"female",38,"highschool","unknown","<40K",1,"Blue",30,2,3,0,1438.3,583,855.3,0.888,1259,24,1,0.405,"no"
"300",754897008,"male",46,"highschool","single","40K-60K",3,"Blue",39,2,3,2,9432,1418,8014,0.612,1319,26,0.368,0.15,"no"
"301",819700533,"male",50,"highschool","single",">120K",0,"Silver",45,5,2,3,14938,2303,12635,0.804,949,27,2,0.154,"no"
"302",712890408,"male",45,"uneducated","married","60K-80K",2,"Blue",36,5,3,2,2221,1343,878,0.869,1338,30,1.308,0.605,"no"
"303",720248208,"male",47,"post-graduate","divorced","60K-80K",3,"Blue",37,6,3,0,5731,1577,4154,0.657,1554,26,0.444,0.275,"no"
"304",779749908,"male",48,"college","married","60K-80K",4,"Gold",33,2,2,3,34516,2061,32455,0.722,1350,32,0.455,0.06,"no"
"305",717401883,"male",35,"uneducated","married","60K-80K",3,"Blue",22,5,2,2,6985,1130,5855,0.963,1694,44,0.76,0.162,"no"
"306",721509558,"male",51,"graduate","married",">120K",2,"Blue",42,3,3,0,24221,1707,22514,0.816,1678,40,0.538,0.07,"no"
"307",710572458,"female",36,"highschool","married","unknown",3,"Blue",24,4,1,1,15439,0,15439,0.742,2069,43,0.536,0,"no"
"308",714576183,"male",47,"graduate","single","80K-120K",4,"Blue",36,6,3,2,21637,2030,19607,0.776,1222,23,0.438,0.094,"no"
"309",721425558,"male",52,"graduate","single",">120K",2,"Blue",37,2,3,2,14543,0,14543,0.788,1536,37,0.423,0,"no"
"310",711109908,"female",43,"uneducated","married","<40K",4,"Blue",36,2,1,1,9684,2475,7209,0.697,1400,31,2.1,0.256,"no"
"311",715203108,"male",63,"highschool","married","40K-60K",2,"Blue",36,2,2,2,5007,930,4077,0.885,1050,28,1.154,0.186,"no"
"312",710027508,"male",61,"graduate","married","60K-80K",0,"Blue",54,3,2,0,1616,1047,569,0.984,1389,33,1.2,0.648,"no"
"313",787464408,"male",53,"uneducated","single","60K-80K",2,"Blue",40,5,2,2,19116,0,19116,0.656,1184,29,0.611,0,"no"
"314",783542133,"female",53,"graduate","married","<40K",3,"Blue",47,5,6,2,2759,2223,536,1.32,2093,42,1,0.806,"no"
"315",708330858,"male",57,"graduate","married",">120K",3,"Blue",38,2,3,3,8249,1381,6868,0.798,678,11,0.833,0.167,"yes"
"316",714426783,"female",38,"graduate","single","unknown",2,"Blue",31,2,3,2,14041,2154,11887,1.084,1467,29,1.417,0.153,"no"
"317",712701333,"male",53,"highschool","married","60K-80K",3,"Blue",43,5,3,2,5264,2169,3095,0.374,1219,27,0.5,0.412,"no"
"318",709494483,"female",63,"unknown","married","<40K",0,"Blue",54,4,2,1,2420,1912,508,1.256,1730,36,0.565,0.79,"no"
"319",773373108,"female",49,"highschool","married","<40K",4,"Blue",43,4,2,0,2826,2070,756,0.541,1025,28,0.647,0.732,"no"
"320",715812258,"male",45,"highschool","married","80K-120K",2,"Blue",34,5,5,2,12518,1539,10979,0.645,1165,33,0.833,0.123,"no"
"321",778286433,"male",67,"graduate","married","40K-60K",0,"Blue",56,4,2,1,5876,1297,4579,1.012,2133,55,0.719,0.221,"no"
"322",789270033,"male",48,"graduate","single","80K-120K",3,"Silver",37,3,2,3,34516,0,34516,0.448,1122,13,0.182,0,"no"
"323",711569433,"female",51,"uneducated","divorced","<40K",2,"Blue",38,4,1,2,9648,1926,7722,0.549,1083,22,1.75,0.2,"no"
"324",720214833,"male",52,"highschool","single","80K-120K",2,"Silver",40,3,3,3,34516,2177,32339,1.32,1234,23,1.875,0.063,"no"
"325",709346133,"female",55,"uneducated","married","unknown",2,"Blue",35,3,3,0,3025,2376,649,1.252,1277,23,1.875,0.785,"no"
"326",788194458,"male",34,"highschool","married","60K-80K",3,"Blue",26,4,3,3,3265,2517,748,0.952,1843,35,0.944,0.771,"no"
"327",720779733,"male",56,"uneducated","married",">120K",1,"Blue",36,3,2,2,6041,1355,4686,0.685,1747,49,0.581,0.224,"no"
"328",717424458,"female",44,"post-graduate","married","<40K",2,"Blue",36,3,3,2,2293,1823,470,0.617,1166,22,1.444,0.795,"no"
"329",708820308,"male",47,"post-graduate","unknown","80K-120K",3,"Blue",36,6,2,2,13399,2505,10894,0.627,1326,31,0.824,0.187,"no"
"330",710558058,"female",46,"unknown","married","<40K",3,"Blue",38,4,3,3,4317,2517,1800,0.944,1619,36,1,0.583,"no"
"331",770590758,"female",43,"graduate","single","40K-60K",3,"Blue",29,5,2,0,3378,1069,2309,0.581,1285,16,0.333,0.316,"no"
"332",718490658,"female",50,"graduate","single","<40K",1,"Blue",36,4,1,3,5012,2242,2770,0.816,1142,28,1,0.447,"no"
"333",711985833,"female",38,"uneducated","single","<40K",4,"Blue",30,4,1,0,2569,1605,964,0.574,1190,46,0.643,0.625,"no"
"334",708967608,"female",53,"graduate","single","<40K",1,"Blue",45,3,1,2,3471,1785,1686,1.051,1052,24,0.714,0.514,"no"
"335",718505958,"male",43,"graduate","divorced",">120K",5,"Silver",31,5,3,3,34516,1699,32817,0.771,1628,38,0.727,0.049,"no"
"336",715024233,"male",53,"highschool","married",">120K",1,"Blue",36,6,3,2,3312,1844,1468,0.986,1740,32,0.882,0.557,"no"
"337",779249583,"female",56,"graduate","married","<40K",1,"Blue",38,4,3,3,2578,2462,116,1.707,1378,29,0.812,0.955,"no"
"338",709278258,"male",54,"unknown","married","40K-60K",2,"Blue",44,4,3,2,2902,2517,385,0.821,996,26,0.444,0.867,"yes"
"339",778928283,"female",57,"highschool","married","<40K",3,"Blue",39,3,2,1,2742,2321,421,1.315,1389,32,0.6,0.846,"no"
"340",712299858,"male",62,"highschool","married","<40K",1,"Blue",53,5,3,3,2077,1571,506,1.031,1365,38,1,0.756,"no"
"341",799224108,"female",46,"graduate","single","<40K",4,"Blue",40,5,1,2,6265,1942,4323,1.027,1715,43,0.87,0.31,"no"
"342",809976033,"male",49,"uneducated","married","60K-80K",2,"Blue",44,6,3,0,7819,1560,6259,0.827,1582,25,0.786,0.2,"no"
"343",716203308,"male",52,"graduate","single","80K-120K",3,"Blue",42,6,3,3,2731,1692,1039,0.62,1220,22,0.692,0.62,"no"
"344",714871683,"male",58,"uneducated","married","40K-60K",1,"Blue",36,2,4,3,1438.3,537,901.3,0.819,715,13,0.182,0.373,"yes"
"345",716139933,"male",54,"highschool","married","80K-120K",0,"Blue",36,3,1,2,16286,1710,14576,1.223,2552,49,1.227,0.105,"no"
"346",716984658,"male",49,"graduate","married",">120K",1,"Blue",39,3,2,3,34516,0,34516,0.507,1106,31,0.938,0,"no"
"347",713086008,"female",58,"highschool","married","<40K",3,"Blue",47,6,1,0,2609,2439,170,1.269,1731,34,1.833,0.935,"no"
"348",713773458,"male",52,"highschool","single","60K-80K",2,"Blue",45,5,3,2,7567,1173,6394,0.541,1435,32,0.6,0.155,"no"
"349",719242533,"male",41,"highschool","married","60K-80K",5,"Blue",33,5,3,3,22770,2517,20253,0.994,1882,38,0.652,0.111,"no"
"350",772712658,"female",62,"uneducated","married","<40K",0,"Blue",50,5,1,2,3791,1648,2143,1.227,2058,34,0.789,0.435,"no"
"351",788868858,"male",54,"graduate","married","<40K",2,"Blue",39,4,4,2,2702,2517,185,1.019,1658,32,1.462,0.932,"no"
"352",811898133,"female",40,"highschool","divorced","<40K",3,"Blue",35,3,1,3,2555,2117,438,1.049,1334,32,0.6,0.829,"no"
"353",788808633,"male",43,"graduate","married","80K-120K",3,"Blue",26,5,3,2,2355,1090,1265,0.751,1441,29,0.812,0.463,"no"
"354",779804208,"female",53,"graduate","single","40K-60K",2,"Blue",42,6,2,0,5332,0,5332,0.939,1371,39,1.167,0,"no"
"355",781391058,"male",55,"uneducated","single","40K-60K",1,"Blue",49,6,3,2,1443,1375,68,0.683,1991,38,0.583,0.953,"no"
"356",790134408,"male",46,"graduate","single","60K-80K",4,"Blue",39,6,2,3,10741,755,9986,1.166,1278,22,1.444,0.07,"no"
"357",788853258,"male",41,"uneducated","married","60K-80K",1,"Blue",25,3,2,0,7984,1503,6481,0.797,1734,39,1.167,0.188,"no"
"358",711857733,"male",49,"uneducated","single","60K-80K",3,"Blue",32,3,2,2,18584,2517,16067,0.703,1330,34,1.125,0.135,"no"
"359",822969858,"female",61,"graduate","married","unknown",0,"Blue",56,4,1,3,5585,1465,4120,1.503,1787,31,0.722,0.262,"no"
"360",719554758,"male",46,"uneducated","married","80K-120K",2,"Blue",38,6,3,2,34516,2165,32351,0.837,1672,32,0.524,0.063,"no"
"361",711643458,"female",50,"uneducated","married","<40K",1,"Blue",43,6,3,4,1438.3,0,1438.3,1.068,1439,41,1.05,0,"no"
"362",788830683,"male",40,"graduate","single","80K-120K",2,"Blue",24,5,1,0,2478,2031,447,1.284,1558,31,0.938,0.82,"no"
"363",807030858,"male",51,"highschool","single",">120K",4,"Blue",46,6,3,3,34516,2274,32242,0.788,1795,47,0.679,0.066,"no"
"364",793059108,"female",50,"graduate","married","40K-60K",2,"Blue",44,6,2,3,2339,1440,899,0.431,893,22,0.375,0.616,"no"
"365",716568708,"female",47,"graduate","married","<40K",2,"Blue",36,6,3,2,2726,0,2726,0.844,1099,27,0.588,0,"no"
"366",828281733,"male",43,"unknown","married",">120K",4,"Blue",39,3,3,3,14881,848,14033,0.762,1408,23,1.091,0.057,"no"
"367",717229158,"female",36,"graduate","married","40K-60K",4,"Blue",36,6,3,3,1628,969,659,0.999,1893,15,2.75,0.595,"no"
"368",715915458,"female",47,"graduate","married","<40K",2,"Blue",34,5,2,2,3156,1644,1512,1.052,1151,31,1.385,0.521,"no"
"369",819129858,"female",46,"graduate","single","<40K",2,"Blue",41,5,3,0,4745,1270,3475,0.93,1519,31,0.938,0.268,"no"
"370",713441958,"male",46,"highschool","married",">120K",2,"Blue",36,5,3,2,19727,1785,17942,0.572,1245,25,0.786,0.09,"no"
